,Byte_count,Request_count,Day,Hour,Minute
1,605121.0,106086, 01/Jul/1998,15,18
2,94404981.0,127661, 01/Jul/1998,15,19
3,84057135.0,128224, 01/Jul/1998,15,20
4,93050050.0,129586, 01/Jul/1998,15,21
5,83675777.0,130388, 01/Jul/1998,15,22
6,103254824.0,127427, 01/Jul/1998,15,23
7,88301124.0,127147, 01/Jul/1998,15,24
8,91790090.0,125934, 01/Jul/1998,15,25
9,88628093.0,124146, 01/Jul/1998,15,26
10,83479219.0,125321, 01/Jul/1998,15,27
11,91279645.0,124575, 01/Jul/1998,15,28
12,94614649.0,123967, 01/Jul/1998,15,29
13,95908373.0,124323, 01/Jul/1998,15,30
14,90332476.0,123788, 01/Jul/1998,15,31
15,89225694.0,119913, 01/Jul/1998,15,32
16,88768496.0,112347, 01/Jul/1998,15,33
17,89533914.0,111670, 01/Jul/1998,15,34
18,89290846.0,111412, 01/Jul/1998,15,35
19,82322262.0,112202, 01/Jul/1998,15,36
20,82990599.0,109691, 01/Jul/1998,15,37
21,90753475.0,109082, 01/Jul/1998,15,38
22,80730881.0,110982, 01/Jul/1998,15,39
23,80859696.0,110612, 01/Jul/1998,15,40
24,84956058.0,109839, 01/Jul/1998,15,41
25,95186917.0,112903, 01/Jul/1998,15,42
26,83019122.0,110330, 01/Jul/1998,15,43
27,80204933.0,108770, 01/Jul/1998,15,44
28,89736313.0,108473, 01/Jul/1998,15,45
29,80078148.0,105559, 01/Jul/1998,15,46
30,84022693.0,104312, 01/Jul/1998,15,47
31,90008975.0,109212, 01/Jul/1998,15,48
32,87178677.0,109059, 01/Jul/1998,15,49
33,84215643.0,108991, 01/Jul/1998,15,50
34,81265823.0,110062, 01/Jul/1998,15,51
35,91596534.0,109661, 01/Jul/1998,15,52
36,82927418.0,105981, 01/Jul/1998,15,53
37,79628717.0,106081, 01/Jul/1998,15,54
38,82418123.0,109378, 01/Jul/1998,15,55
39,86181531.0,109891, 01/Jul/1998,15,56
40,102130850.0,106482, 01/Jul/1998,15,57
41,99924898.0,106950, 01/Jul/1998,15,58
42,85923438.0,106822, 01/Jul/1998,15,59
43,0.0,106299, 01/Jul/1998,15,0
44,0.0,106928, 01/Jul/1998,15,1
45,0.0,105630, 01/Jul/1998,15,2
