,Byte_count,Request_count,Day,Hour,Minute
1,4998984.0,2383, 22/Jul/1998,22,0
2,6863077.0,2588, 22/Jul/1998,22,1
3,5649936.0,2584, 22/Jul/1998,22,2
4,7154438.0,2696, 22/Jul/1998,22,3
5,4138330.0,2634, 22/Jul/1998,22,4
6,4167152.0,2387, 22/Jul/1998,22,5
7,5843246.0,2293, 22/Jul/1998,22,6
8,5528294.0,2633, 22/Jul/1998,22,7
9,4639238.0,2461, 22/Jul/1998,22,8
10,4672740.0,2215, 22/Jul/1998,22,9
11,6858795.0,2341, 22/Jul/1998,22,10
12,5136420.0,2038, 22/Jul/1998,22,11
13,4120669.0,1979, 22/Jul/1998,22,12
14,4083692.0,2126, 22/Jul/1998,22,13
15,4207672.0,2363, 22/Jul/1998,22,14
16,8473253.0,2478, 22/Jul/1998,22,15
17,5292164.0,2483, 22/Jul/1998,22,16
18,9926966.0,2066, 22/Jul/1998,22,17
19,7297291.0,2256, 22/Jul/1998,22,18
20,21362559.0,2173, 22/Jul/1998,22,19
21,6833290.0,2325, 22/Jul/1998,22,20
22,8157898.0,2460, 22/Jul/1998,22,21
23,14298957.0,2208, 22/Jul/1998,22,22
24,4582939.0,1997, 22/Jul/1998,22,23
25,8985014.0,2524, 22/Jul/1998,22,24
26,10397305.0,2744, 22/Jul/1998,22,25
27,6453981.0,2469, 22/Jul/1998,22,26
28,8325887.0,2397, 22/Jul/1998,22,27
29,9484437.0,2497, 22/Jul/1998,22,28
30,11174926.0,2233, 22/Jul/1998,22,29
31,5594065.0,1980, 22/Jul/1998,22,30
32,6179071.0,2351, 22/Jul/1998,22,31
33,5082947.0,2254, 22/Jul/1998,22,32
34,3807137.0,1867, 22/Jul/1998,22,33
35,4596381.0,1950, 22/Jul/1998,22,34
36,4966785.0,2550, 22/Jul/1998,22,35
37,4235190.0,2412, 22/Jul/1998,22,36
38,4146479.0,2276, 22/Jul/1998,22,37
39,6912845.0,2805, 22/Jul/1998,22,38
40,8115273.0,2392, 22/Jul/1998,22,39
41,3879957.0,2285, 22/Jul/1998,22,40
42,6457755.0,2548, 22/Jul/1998,22,41
43,5584912.0,2731, 22/Jul/1998,22,42
44,4264636.0,2156, 22/Jul/1998,22,43
45,6943558.0,2457, 22/Jul/1998,22,44
46,4772669.0,2536, 22/Jul/1998,22,45
47,5225648.0,2505, 22/Jul/1998,22,46
48,5930650.0,1997, 22/Jul/1998,22,47
49,4244621.0,1903, 22/Jul/1998,22,48
50,3572726.0,2324, 22/Jul/1998,22,49
51,4428835.0,2295, 22/Jul/1998,22,50
52,3411320.0,2008, 22/Jul/1998,22,51
53,6224883.0,1860, 22/Jul/1998,22,52
54,7355143.0,2407, 22/Jul/1998,22,53
55,4126776.0,2083, 22/Jul/1998,22,54
56,3875630.0,2222, 22/Jul/1998,22,55
57,3793357.0,2207, 22/Jul/1998,22,56
58,4864984.0,2400, 22/Jul/1998,22,57
59,4256392.0,2240, 22/Jul/1998,22,58
60,4021007.0,2187, 22/Jul/1998,22,59
61,4749176.0,2383, 22/Jul/1998,23,0
62,5607300.0,2588, 22/Jul/1998,23,1
63,5679485.0,2584, 22/Jul/1998,23,2
64,5239055.0,2696, 22/Jul/1998,23,3
65,6879466.0,2634, 22/Jul/1998,23,4
66,6037468.0,2387, 22/Jul/1998,23,5
67,5448309.0,2293, 22/Jul/1998,23,6
68,12187130.0,2633, 22/Jul/1998,23,7
69,5908311.0,2461, 22/Jul/1998,23,8
70,5001747.0,2215, 22/Jul/1998,23,9
71,4499204.0,2341, 22/Jul/1998,23,10
72,5413000.0,2038, 22/Jul/1998,23,11
73,4345950.0,1979, 22/Jul/1998,23,12
74,5356154.0,2126, 22/Jul/1998,23,13
75,5244411.0,2363, 22/Jul/1998,23,14
76,6015752.0,2478, 22/Jul/1998,23,15
77,5956890.0,2483, 22/Jul/1998,23,16
78,7278725.0,2066, 22/Jul/1998,23,17
79,5761086.0,2256, 22/Jul/1998,23,18
80,5748446.0,2173, 22/Jul/1998,23,19
81,5335214.0,2325, 22/Jul/1998,23,20
82,4119228.0,2460, 22/Jul/1998,23,21
83,4731916.0,2208, 22/Jul/1998,23,22
84,7679492.0,1997, 22/Jul/1998,23,23
85,5451767.0,2524, 22/Jul/1998,23,24
86,7760458.0,2744, 22/Jul/1998,23,25
87,5303887.0,2469, 22/Jul/1998,23,26
88,5540704.0,2397, 22/Jul/1998,23,27
89,5823743.0,2497, 22/Jul/1998,23,28
90,5717193.0,2233, 22/Jul/1998,23,29
91,6922251.0,1980, 22/Jul/1998,23,30
92,5211887.0,2351, 22/Jul/1998,23,31
93,6221909.0,2254, 22/Jul/1998,23,32
94,4703964.0,1867, 22/Jul/1998,23,33
95,4630934.0,1950, 22/Jul/1998,23,34
96,7722523.0,2550, 22/Jul/1998,23,35
97,7069779.0,2412, 22/Jul/1998,23,36
98,4903145.0,2276, 22/Jul/1998,23,37
99,6516128.0,2805, 22/Jul/1998,23,38
100,5849975.0,2392, 22/Jul/1998,23,39
101,8074607.0,2285, 22/Jul/1998,23,40
102,9003676.0,2548, 22/Jul/1998,23,41
103,5797192.0,2731, 22/Jul/1998,23,42
104,4670766.0,2156, 22/Jul/1998,23,43
105,6002303.0,2457, 22/Jul/1998,23,44
106,8818635.0,2536, 22/Jul/1998,23,45
107,7804382.0,2505, 22/Jul/1998,23,46
108,6862310.0,1997, 22/Jul/1998,23,47
109,10454768.0,1903, 22/Jul/1998,23,48
110,10535037.0,2324, 22/Jul/1998,23,49
111,6271954.0,2295, 22/Jul/1998,23,50
112,4200375.0,2008, 22/Jul/1998,23,51
113,8440451.0,1860, 22/Jul/1998,23,52
114,9801935.0,2407, 22/Jul/1998,23,53
115,11901939.0,2083, 22/Jul/1998,23,54
116,5571701.0,2222, 22/Jul/1998,23,55
117,5209632.0,2207, 22/Jul/1998,23,56
118,9069305.0,2400, 22/Jul/1998,23,57
119,4556495.0,2240, 22/Jul/1998,23,58
120,9116186.0,2187, 22/Jul/1998,23,59
121,7050950.0,33624, 23/Jul/1998,0,0
122,6070832.0,30286, 23/Jul/1998,0,1
123,5344105.0,33411, 23/Jul/1998,0,2
124,3922388.0,30711, 23/Jul/1998,0,3
125,4045881.0,31846, 23/Jul/1998,0,4
126,8673817.0,31993, 23/Jul/1998,0,5
127,7038994.0,32131, 23/Jul/1998,0,6
128,8145167.0,30897, 23/Jul/1998,0,7
129,10976534.0,30925, 23/Jul/1998,0,8
130,10427659.0,30533, 23/Jul/1998,0,9
131,11547337.0,31628, 23/Jul/1998,0,10
132,7510977.0,31108, 23/Jul/1998,0,11
133,7707406.0,30921, 23/Jul/1998,0,12
134,5786955.0,31366, 23/Jul/1998,0,13
135,8842851.0,31227, 23/Jul/1998,0,14
136,6900274.0,31491, 23/Jul/1998,0,15
137,6145523.0,31242, 23/Jul/1998,0,16
138,7054902.0,30871, 23/Jul/1998,0,17
139,5460617.0,32097, 23/Jul/1998,0,18
140,4317791.0,32424, 23/Jul/1998,0,19
141,6586604.0,32392, 23/Jul/1998,0,20
142,4651565.0,33279, 23/Jul/1998,0,21
143,4764134.0,31464, 23/Jul/1998,0,22
144,4426723.0,32641, 23/Jul/1998,0,23
145,4959540.0,34345, 23/Jul/1998,0,24
146,5619359.0,32712, 23/Jul/1998,0,25
147,10860958.0,32595, 23/Jul/1998,0,26
148,11896650.0,31971, 23/Jul/1998,0,27
149,6434694.0,30826, 23/Jul/1998,0,28
150,5047402.0,30156, 23/Jul/1998,0,29
151,5474506.0,31443, 23/Jul/1998,0,30
152,15062068.0,30474, 23/Jul/1998,0,31
153,7166352.0,30362, 23/Jul/1998,0,32
154,7976609.0,30415, 23/Jul/1998,0,33
155,6190931.0,29605, 23/Jul/1998,0,34
156,7027815.0,30529, 23/Jul/1998,0,35
157,6317413.0,31779, 23/Jul/1998,0,36
158,11461945.0,31769, 23/Jul/1998,0,37
159,6485644.0,30415, 23/Jul/1998,0,38
160,14558120.0,30739, 23/Jul/1998,0,39
161,10176425.0,30419, 23/Jul/1998,0,40
162,5021206.0,30895, 23/Jul/1998,0,41
163,12408038.0,31902, 23/Jul/1998,0,42
164,6380651.0,29635, 23/Jul/1998,0,43
165,11327973.0,30598, 23/Jul/1998,0,44
166,7915415.0,32759, 23/Jul/1998,0,45
167,6948861.0,30147, 23/Jul/1998,0,46
168,7715755.0,30307, 23/Jul/1998,0,47
169,12098107.0,32397, 23/Jul/1998,0,48
170,10351176.0,30944, 23/Jul/1998,0,49
171,8572954.0,29610, 23/Jul/1998,0,50
172,5092218.0,30176, 23/Jul/1998,0,51
173,8415535.0,31098, 23/Jul/1998,0,52
174,11149302.0,30829, 23/Jul/1998,0,53
175,7356528.0,30743, 23/Jul/1998,0,54
176,11512116.0,30632, 23/Jul/1998,0,55
177,6646848.0,32400, 23/Jul/1998,0,56
178,8318219.0,30678, 23/Jul/1998,0,57
179,8232594.0,31553, 23/Jul/1998,0,58
180,5238460.0,30758, 23/Jul/1998,0,59
181,9414499.0,33624, 23/Jul/1998,1,0
182,6113897.0,30286, 23/Jul/1998,1,1
183,6557780.0,33411, 23/Jul/1998,1,2
184,6159088.0,30711, 23/Jul/1998,1,3
185,6346459.0,31846, 23/Jul/1998,1,4
186,5742902.0,31993, 23/Jul/1998,1,5
187,5130351.0,32131, 23/Jul/1998,1,6
188,4746730.0,30897, 23/Jul/1998,1,7
189,5076837.0,30925, 23/Jul/1998,1,8
190,8925544.0,30533, 23/Jul/1998,1,9
191,7023772.0,31628, 23/Jul/1998,1,10
192,5011505.0,31108, 23/Jul/1998,1,11
193,6676605.0,30921, 23/Jul/1998,1,12
194,5087088.0,31366, 23/Jul/1998,1,13
195,6271231.0,31227, 23/Jul/1998,1,14
196,4969830.0,31491, 23/Jul/1998,1,15
197,4587592.0,31242, 23/Jul/1998,1,16
198,5689729.0,30871, 23/Jul/1998,1,17
199,5256226.0,32097, 23/Jul/1998,1,18
200,4324532.0,32424, 23/Jul/1998,1,19
201,7580197.0,32392, 23/Jul/1998,1,20
202,5146824.0,33279, 23/Jul/1998,1,21
203,6304771.0,31464, 23/Jul/1998,1,22
204,5953235.0,32641, 23/Jul/1998,1,23
205,6729668.0,34345, 23/Jul/1998,1,24
206,7465434.0,32712, 23/Jul/1998,1,25
207,6288306.0,32595, 23/Jul/1998,1,26
208,9140103.0,31971, 23/Jul/1998,1,27
209,7461887.0,30826, 23/Jul/1998,1,28
210,6104374.0,30156, 23/Jul/1998,1,29
211,6608829.0,31443, 23/Jul/1998,1,30
212,7346099.0,30474, 23/Jul/1998,1,31
213,6874883.0,30362, 23/Jul/1998,1,32
214,10731097.0,30415, 23/Jul/1998,1,33
215,7969835.0,29605, 23/Jul/1998,1,34
216,11735917.0,30529, 23/Jul/1998,1,35
217,6831630.0,31779, 23/Jul/1998,1,36
218,9987314.0,31769, 23/Jul/1998,1,37
219,10622841.0,30415, 23/Jul/1998,1,38
220,4829293.0,30739, 23/Jul/1998,1,39
221,6301914.0,30419, 23/Jul/1998,1,40
222,7692342.0,30895, 23/Jul/1998,1,41
223,5256074.0,31902, 23/Jul/1998,1,42
224,4328451.0,29635, 23/Jul/1998,1,43
225,8681597.0,30598, 23/Jul/1998,1,44
226,6418506.0,32759, 23/Jul/1998,1,45
227,4323758.0,30147, 23/Jul/1998,1,46
228,5678410.0,30307, 23/Jul/1998,1,47
229,6272032.0,32397, 23/Jul/1998,1,48
230,6569162.0,30944, 23/Jul/1998,1,49
231,8334751.0,29610, 23/Jul/1998,1,50
232,5769592.0,30176, 23/Jul/1998,1,51
233,4215150.0,31098, 23/Jul/1998,1,52
234,10934615.0,30829, 23/Jul/1998,1,53
235,11496101.0,30743, 23/Jul/1998,1,54
236,9603718.0,30632, 23/Jul/1998,1,55
237,3761272.0,32400, 23/Jul/1998,1,56
238,8382991.0,30678, 23/Jul/1998,1,57
239,6255882.0,31553, 23/Jul/1998,1,58
240,5658112.0,30758, 23/Jul/1998,1,59
241,8800937.0,33624, 23/Jul/1998,2,0
242,6844985.0,30286, 23/Jul/1998,2,1
243,8841044.0,33411, 23/Jul/1998,2,2
244,8504019.0,30711, 23/Jul/1998,2,3
245,7106858.0,31846, 23/Jul/1998,2,4
246,6119719.0,31993, 23/Jul/1998,2,5
247,8016550.0,32131, 23/Jul/1998,2,6
248,5139654.0,30897, 23/Jul/1998,2,7
249,4987501.0,30925, 23/Jul/1998,2,8
250,4543494.0,30533, 23/Jul/1998,2,9
251,6702062.0,31628, 23/Jul/1998,2,10
252,6237660.0,31108, 23/Jul/1998,2,11
253,8251171.0,30921, 23/Jul/1998,2,12
254,5571587.0,31366, 23/Jul/1998,2,13
255,11353849.0,31227, 23/Jul/1998,2,14
256,4572137.0,31491, 23/Jul/1998,2,15
257,4616972.0,31242, 23/Jul/1998,2,16
258,8963040.0,30871, 23/Jul/1998,2,17
259,14152335.0,32097, 23/Jul/1998,2,18
260,7617151.0,32424, 23/Jul/1998,2,19
261,9971373.0,32392, 23/Jul/1998,2,20
262,9140366.0,33279, 23/Jul/1998,2,21
263,8528451.0,31464, 23/Jul/1998,2,22
264,6053587.0,32641, 23/Jul/1998,2,23
265,5429146.0,34345, 23/Jul/1998,2,24
266,8903540.0,32712, 23/Jul/1998,2,25
267,7949558.0,32595, 23/Jul/1998,2,26
268,6340731.0,31971, 23/Jul/1998,2,27
269,8407296.0,30826, 23/Jul/1998,2,28
270,8009829.0,30156, 23/Jul/1998,2,29
271,4705875.0,31443, 23/Jul/1998,2,30
272,8424779.0,30474, 23/Jul/1998,2,31
273,6912021.0,30362, 23/Jul/1998,2,32
274,6577673.0,30415, 23/Jul/1998,2,33
275,9872910.0,29605, 23/Jul/1998,2,34
276,9568026.0,30529, 23/Jul/1998,2,35
277,7876140.0,31779, 23/Jul/1998,2,36
278,14075526.0,31769, 23/Jul/1998,2,37
279,8056801.0,30415, 23/Jul/1998,2,38
280,7142090.0,30739, 23/Jul/1998,2,39
281,14296799.0,30419, 23/Jul/1998,2,40
282,10888168.0,30895, 23/Jul/1998,2,41
283,10516060.0,31902, 23/Jul/1998,2,42
284,8746531.0,29635, 23/Jul/1998,2,43
285,10923279.0,30598, 23/Jul/1998,2,44
286,8984866.0,32759, 23/Jul/1998,2,45
287,6011910.0,30147, 23/Jul/1998,2,46
288,11481389.0,30307, 23/Jul/1998,2,47
289,12265481.0,32397, 23/Jul/1998,2,48
290,7418204.0,30944, 23/Jul/1998,2,49
291,5475577.0,29610, 23/Jul/1998,2,50
292,6044553.0,30176, 23/Jul/1998,2,51
293,7309984.0,31098, 23/Jul/1998,2,52
294,6038184.0,30829, 23/Jul/1998,2,53
295,7045322.0,30743, 23/Jul/1998,2,54
296,9041098.0,30632, 23/Jul/1998,2,55
297,5964593.0,32400, 23/Jul/1998,2,56
298,10970396.0,30678, 23/Jul/1998,2,57
299,7069936.0,31553, 23/Jul/1998,2,58
300,8511424.0,30758, 23/Jul/1998,2,59
301,4679704.0,33624, 23/Jul/1998,3,0
302,12186013.0,30286, 23/Jul/1998,3,1
303,8671031.0,33411, 23/Jul/1998,3,2
304,9699312.0,30711, 23/Jul/1998,3,3
305,9702377.0,31846, 23/Jul/1998,3,4
306,12083123.0,31993, 23/Jul/1998,3,5
307,7451595.0,32131, 23/Jul/1998,3,6
308,8480822.0,30897, 23/Jul/1998,3,7
309,8598181.0,30925, 23/Jul/1998,3,8
310,12780728.0,30533, 23/Jul/1998,3,9
311,6934638.0,31628, 23/Jul/1998,3,10
312,6100455.0,31108, 23/Jul/1998,3,11
313,5909228.0,30921, 23/Jul/1998,3,12
314,4614672.0,31366, 23/Jul/1998,3,13
315,5238696.0,31227, 23/Jul/1998,3,14
316,5060036.0,31491, 23/Jul/1998,3,15
317,5481497.0,31242, 23/Jul/1998,3,16
318,5495031.0,30871, 23/Jul/1998,3,17
319,5282130.0,32097, 23/Jul/1998,3,18
320,7965556.0,32424, 23/Jul/1998,3,19
321,4687272.0,32392, 23/Jul/1998,3,20
322,5059415.0,33279, 23/Jul/1998,3,21
323,3516172.0,31464, 23/Jul/1998,3,22
324,6047928.0,32641, 23/Jul/1998,3,23
325,4917613.0,34345, 23/Jul/1998,3,24
326,8123525.0,32712, 23/Jul/1998,3,25
327,5695519.0,32595, 23/Jul/1998,3,26
328,4469553.0,31971, 23/Jul/1998,3,27
329,3416647.0,30826, 23/Jul/1998,3,28
330,6500999.0,30156, 23/Jul/1998,3,29
331,4354847.0,31443, 23/Jul/1998,3,30
332,6414199.0,30474, 23/Jul/1998,3,31
333,6613462.0,30362, 23/Jul/1998,3,32
334,3761077.0,30415, 23/Jul/1998,3,33
335,2783190.0,29605, 23/Jul/1998,3,34
336,8214405.0,30529, 23/Jul/1998,3,35
337,8247830.0,31779, 23/Jul/1998,3,36
338,3898799.0,31769, 23/Jul/1998,3,37
339,5833368.0,30415, 23/Jul/1998,3,38
340,3991948.0,30739, 23/Jul/1998,3,39
341,6737889.0,30419, 23/Jul/1998,3,40
342,4399643.0,30895, 23/Jul/1998,3,41
343,6234646.0,31902, 23/Jul/1998,3,42
344,5129803.0,29635, 23/Jul/1998,3,43
345,6424603.0,30598, 23/Jul/1998,3,44
346,6727488.0,32759, 23/Jul/1998,3,45
347,4426636.0,30147, 23/Jul/1998,3,46
348,4235237.0,30307, 23/Jul/1998,3,47
349,5197027.0,32397, 23/Jul/1998,3,48
350,6176266.0,30944, 23/Jul/1998,3,49
351,6861591.0,29610, 23/Jul/1998,3,50
352,4147632.0,30176, 23/Jul/1998,3,51
353,3893526.0,31098, 23/Jul/1998,3,52
354,6803363.0,30829, 23/Jul/1998,3,53
355,5557613.0,30743, 23/Jul/1998,3,54
356,5143413.0,30632, 23/Jul/1998,3,55
357,5076583.0,32400, 23/Jul/1998,3,56
358,6826605.0,30678, 23/Jul/1998,3,57
359,6501224.0,31553, 23/Jul/1998,3,58
360,7968450.0,30758, 23/Jul/1998,3,59
361,7477842.0,33624, 23/Jul/1998,4,0
362,6759480.0,30286, 23/Jul/1998,4,1
363,7397203.0,33411, 23/Jul/1998,4,2
364,7037800.0,30711, 23/Jul/1998,4,3
365,3743372.0,31846, 23/Jul/1998,4,4
366,5716957.0,31993, 23/Jul/1998,4,5
367,7623701.0,32131, 23/Jul/1998,4,6
368,4826382.0,30897, 23/Jul/1998,4,7
369,4354746.0,30925, 23/Jul/1998,4,8
370,3918515.0,30533, 23/Jul/1998,4,9
371,4586136.0,31628, 23/Jul/1998,4,10
372,7681325.0,31108, 23/Jul/1998,4,11
373,4696134.0,30921, 23/Jul/1998,4,12
374,7446867.0,31366, 23/Jul/1998,4,13
375,6695148.0,31227, 23/Jul/1998,4,14
376,5143052.0,31491, 23/Jul/1998,4,15
377,6582725.0,31242, 23/Jul/1998,4,16
378,4563695.0,30871, 23/Jul/1998,4,17
379,11165913.0,32097, 23/Jul/1998,4,18
380,4930605.0,32424, 23/Jul/1998,4,19
381,9090769.0,32392, 23/Jul/1998,4,20
382,10384039.0,33279, 23/Jul/1998,4,21
383,4639038.0,31464, 23/Jul/1998,4,22
384,5926618.0,32641, 23/Jul/1998,4,23
385,8302239.0,34345, 23/Jul/1998,4,24
386,7085809.0,32712, 23/Jul/1998,4,25
387,6440664.0,32595, 23/Jul/1998,4,26
388,4106072.0,31971, 23/Jul/1998,4,27
389,6024901.0,30826, 23/Jul/1998,4,28
390,4980301.0,30156, 23/Jul/1998,4,29
391,4194419.0,31443, 23/Jul/1998,4,30
392,4222901.0,30474, 23/Jul/1998,4,31
393,3801075.0,30362, 23/Jul/1998,4,32
394,4690239.0,30415, 23/Jul/1998,4,33
395,3777148.0,29605, 23/Jul/1998,4,34
396,4660052.0,30529, 23/Jul/1998,4,35
397,3299209.0,31779, 23/Jul/1998,4,36
398,4829852.0,31769, 23/Jul/1998,4,37
399,8851526.0,30415, 23/Jul/1998,4,38
400,4370846.0,30739, 23/Jul/1998,4,39
401,4982470.0,30419, 23/Jul/1998,4,40
402,3657134.0,30895, 23/Jul/1998,4,41
403,4925789.0,31902, 23/Jul/1998,4,42
404,4993469.0,29635, 23/Jul/1998,4,43
405,5158012.0,30598, 23/Jul/1998,4,44
406,3460112.0,32759, 23/Jul/1998,4,45
407,5336625.0,30147, 23/Jul/1998,4,46
408,2914055.0,30307, 23/Jul/1998,4,47
409,5996386.0,32397, 23/Jul/1998,4,48
410,5490464.0,30944, 23/Jul/1998,4,49
411,3932207.0,29610, 23/Jul/1998,4,50
412,4542271.0,30176, 23/Jul/1998,4,51
413,3237901.0,31098, 23/Jul/1998,4,52
414,7161596.0,30829, 23/Jul/1998,4,53
415,3972854.0,30743, 23/Jul/1998,4,54
416,2949943.0,30632, 23/Jul/1998,4,55
417,5099682.0,32400, 23/Jul/1998,4,56
418,3316038.0,30678, 23/Jul/1998,4,57
419,3075791.0,31553, 23/Jul/1998,4,58
420,4007775.0,30758, 23/Jul/1998,4,59
421,4429816.0,33624, 23/Jul/1998,5,0
422,5639749.0,30286, 23/Jul/1998,5,1
423,3921451.0,33411, 23/Jul/1998,5,2
424,4263749.0,30711, 23/Jul/1998,5,3
425,3090361.0,31846, 23/Jul/1998,5,4
426,4369525.0,31993, 23/Jul/1998,5,5
427,4067714.0,32131, 23/Jul/1998,5,6
428,8236472.0,30897, 23/Jul/1998,5,7
429,3492218.0,30925, 23/Jul/1998,5,8
430,3824229.0,30533, 23/Jul/1998,5,9
431,3889937.0,31628, 23/Jul/1998,5,10
432,6983010.0,31108, 23/Jul/1998,5,11
433,3147082.0,30921, 23/Jul/1998,5,12
434,6447708.0,31366, 23/Jul/1998,5,13
435,4276983.0,31227, 23/Jul/1998,5,14
436,4972601.0,31491, 23/Jul/1998,5,15
437,5184673.0,31242, 23/Jul/1998,5,16
438,5625777.0,30871, 23/Jul/1998,5,17
439,3858721.0,32097, 23/Jul/1998,5,18
440,5849124.0,32424, 23/Jul/1998,5,19
441,3980362.0,32392, 23/Jul/1998,5,20
442,6982114.0,33279, 23/Jul/1998,5,21
443,2968559.0,31464, 23/Jul/1998,5,22
444,9729734.0,32641, 23/Jul/1998,5,23
445,5485948.0,34345, 23/Jul/1998,5,24
446,9183442.0,32712, 23/Jul/1998,5,25
447,6855493.0,32595, 23/Jul/1998,5,26
448,7212367.0,31971, 23/Jul/1998,5,27
449,3544955.0,30826, 23/Jul/1998,5,28
450,7117379.0,30156, 23/Jul/1998,5,29
451,9138040.0,31443, 23/Jul/1998,5,30
452,3527471.0,30474, 23/Jul/1998,5,31
453,6152350.0,30362, 23/Jul/1998,5,32
454,4940397.0,30415, 23/Jul/1998,5,33
455,6405612.0,29605, 23/Jul/1998,5,34
456,4212754.0,30529, 23/Jul/1998,5,35
