,Byte_count,Request_count,Day,Hour,Minute
1,9868168.0,95743, 27/Jun/1998,15,35
2,82193128.0,114672, 27/Jun/1998,15,36
3,76344214.0,114333, 27/Jun/1998,15,37
4,76682547.0,114346, 27/Jun/1998,15,38
5,87101373.0,111646, 27/Jun/1998,15,39
6,81976476.0,111484, 27/Jun/1998,15,40
7,73336225.0,109959, 27/Jun/1998,15,41
8,83412169.0,113114, 27/Jun/1998,15,42
9,79895587.0,112719, 27/Jun/1998,15,43
10,77997217.0,109120, 27/Jun/1998,15,44
11,77667548.0,108607, 27/Jun/1998,15,45
12,84141289.0,111510, 27/Jun/1998,15,46
13,74163582.0,109046, 27/Jun/1998,15,47
14,79041493.0,107928, 27/Jun/1998,15,48
15,76530923.0,111450, 27/Jun/1998,15,49
16,77908430.0,109101, 27/Jun/1998,15,50
17,83437408.0,109158, 27/Jun/1998,15,51
18,82619529.0,110523, 27/Jun/1998,15,52
19,93661376.0,108188, 27/Jun/1998,15,53
20,82808576.0,111057, 27/Jun/1998,15,54
21,91557583.0,111672, 27/Jun/1998,15,55
22,82580711.0,113424, 27/Jun/1998,15,56
23,83672261.0,114267, 27/Jun/1998,15,57
24,79402750.0,117579, 27/Jun/1998,15,58
25,85299734.0,117213, 27/Jun/1998,15,59
26,0.0,115542, 27/Jun/1998,15,0
27,0.0,116015, 27/Jun/1998,15,1
28,0.0,116287, 27/Jun/1998,15,2
29,0.0,114075, 27/Jun/1998,15,3
30,0.0,116634, 27/Jun/1998,15,4
31,0.0,112868, 27/Jun/1998,15,5
32,0.0,111057, 27/Jun/1998,15,6
33,0.0,108607, 27/Jun/1998,15,7
34,0.0,111693, 27/Jun/1998,15,8
35,0.0,110610, 27/Jun/1998,15,9
36,0.0,108345, 27/Jun/1998,15,10
37,0.0,107302, 27/Jun/1998,15,11
38,0.0,109901, 27/Jun/1998,15,12
39,0.0,111686, 27/Jun/1998,15,13
40,0.0,112153, 27/Jun/1998,15,14
41,0.0,108703, 27/Jun/1998,15,15
42,0.0,107999, 27/Jun/1998,15,16
43,0.0,107208, 27/Jun/1998,15,17
44,0.0,109381, 27/Jun/1998,15,18
45,0.0,108806, 27/Jun/1998,15,19
46,0.0,109617, 27/Jun/1998,15,20
47,0.0,106369, 27/Jun/1998,15,21
48,0.0,108870, 27/Jun/1998,15,22
49,0.0,112243, 27/Jun/1998,15,23
