,Byte_count,Request_count,Day,Hour,Minute
1,423524417.0,160018, 23/Jun/1998,15,53
2,506838991.0,177388, 23/Jun/1998,15,54
3,513849742.0,183558, 23/Jun/1998,15,55
4,562880910.0,188471, 23/Jun/1998,15,56
5,551030193.0,189199, 23/Jun/1998,15,57
6,555546348.0,186803, 23/Jun/1998,15,58
7,554175032.0,184044, 23/Jun/1998,15,59
8,0.0,184417, 23/Jun/1998,15,0
9,0.0,175377, 23/Jun/1998,15,1
10,0.0,172628, 23/Jun/1998,15,2
11,0.0,167560, 23/Jun/1998,15,3
12,0.0,159262, 23/Jun/1998,15,4
13,0.0,156871, 23/Jun/1998,15,5
14,0.0,153720, 23/Jun/1998,15,6
15,0.0,142014, 23/Jun/1998,15,7
16,0.0,134437, 23/Jun/1998,15,8
17,0.0,127417, 23/Jun/1998,15,9
18,0.0,124716, 23/Jun/1998,15,10
19,0.0,120187, 23/Jun/1998,15,11
20,0.0,119403, 23/Jun/1998,15,12
21,0.0,116429, 23/Jun/1998,15,13
22,0.0,112793, 23/Jun/1998,15,14
23,0.0,107714, 23/Jun/1998,15,15
24,0.0,109276, 23/Jun/1998,15,16
25,0.0,105949, 23/Jun/1998,15,17
26,0.0,106002, 23/Jun/1998,15,18
27,0.0,103311, 23/Jun/1998,15,19
28,0.0,102144, 23/Jun/1998,15,20
29,0.0,102061, 23/Jun/1998,15,21
30,0.0,101752, 23/Jun/1998,15,22
31,0.0,97388, 23/Jun/1998,15,23
32,0.0,97871, 23/Jun/1998,15,24
33,0.0,97322, 23/Jun/1998,15,25
34,0.0,96100, 23/Jun/1998,15,26
35,0.0,91198, 23/Jun/1998,15,27
36,0.0,93085, 23/Jun/1998,15,28
37,0.0,92328, 23/Jun/1998,15,29
38,0.0,89024, 23/Jun/1998,15,30
39,0.0,88749, 23/Jun/1998,15,31
40,0.0,89982, 23/Jun/1998,15,32
41,0.0,90269, 23/Jun/1998,15,33
42,0.0,85271, 23/Jun/1998,15,34
43,0.0,84725, 23/Jun/1998,15,35
44,0.0,84777, 23/Jun/1998,15,36
45,0.0,86215, 23/Jun/1998,15,37
46,0.0,85103, 23/Jun/1998,15,38
47,0.0,83849, 23/Jun/1998,15,39
48,0.0,83543, 23/Jun/1998,15,40
49,0.0,74553, 23/Jun/1998,15,41
50,0.0,47934, 23/Jun/1998,15,42
51,0.0,46667, 23/Jun/1998,15,43
52,0.0,48740, 23/Jun/1998,15,44
53,0.0,49409, 23/Jun/1998,15,45
