,Byte_count,Request_count,Day,Hour,Minute
1,4481597.0,2526, 19/Jul/1998,22,0
2,5206345.0,2224, 19/Jul/1998,22,1
3,4765590.0,2431, 19/Jul/1998,22,2
4,5382796.0,2314, 19/Jul/1998,22,3
5,4705284.0,2276, 19/Jul/1998,22,4
6,5092927.0,2286, 19/Jul/1998,22,5
7,5874517.0,2392, 19/Jul/1998,22,6
8,7170232.0,2231, 19/Jul/1998,22,7
9,6683161.0,2236, 19/Jul/1998,22,8
10,8157037.0,2331, 19/Jul/1998,22,9
11,7344613.0,2500, 19/Jul/1998,22,10
12,6451545.0,2489, 19/Jul/1998,22,11
13,13503862.0,2585, 19/Jul/1998,22,12
14,14247174.0,2660, 19/Jul/1998,22,13
15,16067064.0,2877, 19/Jul/1998,22,14
16,11839507.0,2977, 19/Jul/1998,22,15
17,9396972.0,2597, 19/Jul/1998,22,16
18,10480542.0,2261, 19/Jul/1998,22,17
19,13670630.0,2377, 19/Jul/1998,22,18
20,6469273.0,2355, 19/Jul/1998,22,19
21,6885735.0,2250, 19/Jul/1998,22,20
22,6819309.0,2468, 19/Jul/1998,22,21
23,5188816.0,2479, 19/Jul/1998,22,22
24,5421402.0,2494, 19/Jul/1998,22,23
25,6196461.0,2389, 19/Jul/1998,22,24
26,5515674.0,2618, 19/Jul/1998,22,25
27,7517441.0,2345, 19/Jul/1998,22,26
28,5427923.0,2315, 19/Jul/1998,22,27
29,6710030.0,2609, 19/Jul/1998,22,28
30,5802375.0,2345, 19/Jul/1998,22,29
31,8600546.0,2322, 19/Jul/1998,22,30
32,6915977.0,2280, 19/Jul/1998,22,31
33,5896471.0,2526, 19/Jul/1998,22,32
34,6418042.0,2820, 19/Jul/1998,22,33
35,8509554.0,2624, 19/Jul/1998,22,34
36,6988407.0,2439, 19/Jul/1998,22,35
37,8916879.0,2420, 19/Jul/1998,22,36
38,5101931.0,2547, 19/Jul/1998,22,37
39,7504373.0,2360, 19/Jul/1998,22,38
40,7265171.0,2229, 19/Jul/1998,22,39
41,6686421.0,2265, 19/Jul/1998,22,40
42,5320136.0,2205, 19/Jul/1998,22,41
43,5453685.0,2218, 19/Jul/1998,22,42
44,4471930.0,2122, 19/Jul/1998,22,43
45,8861434.0,2305, 19/Jul/1998,22,44
46,5835484.0,2129, 19/Jul/1998,22,45
47,6938368.0,2215, 19/Jul/1998,22,46
48,7422359.0,2021, 19/Jul/1998,22,47
49,5935881.0,2095, 19/Jul/1998,22,48
50,5594091.0,2127, 19/Jul/1998,22,49
51,9681898.0,2242, 19/Jul/1998,22,50
52,8648221.0,1927, 19/Jul/1998,22,51
53,5773236.0,1801, 19/Jul/1998,22,52
54,4277227.0,1854, 19/Jul/1998,22,53
55,7191699.0,1851, 19/Jul/1998,22,54
56,4896756.0,2001, 19/Jul/1998,22,55
57,4595911.0,1917, 19/Jul/1998,22,56
58,6306749.0,2021, 19/Jul/1998,22,57
59,5268242.0,2154, 19/Jul/1998,22,58
60,5440197.0,1892, 19/Jul/1998,22,59
61,6594453.0,2526, 19/Jul/1998,23,0
62,6546905.0,2224, 19/Jul/1998,23,1
63,7390903.0,2431, 19/Jul/1998,23,2
64,6192143.0,2314, 19/Jul/1998,23,3
65,6973305.0,2276, 19/Jul/1998,23,4
66,6904399.0,2286, 19/Jul/1998,23,5
67,5272672.0,2392, 19/Jul/1998,23,6
68,6098480.0,2231, 19/Jul/1998,23,7
69,5012054.0,2236, 19/Jul/1998,23,8
70,4756964.0,2331, 19/Jul/1998,23,9
71,4706605.0,2500, 19/Jul/1998,23,10
72,7724058.0,2489, 19/Jul/1998,23,11
73,4898323.0,2585, 19/Jul/1998,23,12
74,5238049.0,2660, 19/Jul/1998,23,13
75,7153386.0,2877, 19/Jul/1998,23,14
76,6233116.0,2977, 19/Jul/1998,23,15
77,6776072.0,2597, 19/Jul/1998,23,16
78,6457938.0,2261, 19/Jul/1998,23,17
79,5385970.0,2377, 19/Jul/1998,23,18
80,4402581.0,2355, 19/Jul/1998,23,19
81,5813335.0,2250, 19/Jul/1998,23,20
82,5483105.0,2468, 19/Jul/1998,23,21
83,5253894.0,2479, 19/Jul/1998,23,22
84,9507491.0,2494, 19/Jul/1998,23,23
85,10695005.0,2389, 19/Jul/1998,23,24
86,13503690.0,2618, 19/Jul/1998,23,25
87,15037092.0,2345, 19/Jul/1998,23,26
88,6586910.0,2315, 19/Jul/1998,23,27
89,6805509.0,2609, 19/Jul/1998,23,28
90,9209090.0,2345, 19/Jul/1998,23,29
91,8970084.0,2322, 19/Jul/1998,23,30
92,4948351.0,2280, 19/Jul/1998,23,31
93,6881789.0,2526, 19/Jul/1998,23,32
94,8030986.0,2820, 19/Jul/1998,23,33
95,6674824.0,2624, 19/Jul/1998,23,34
96,6142261.0,2439, 19/Jul/1998,23,35
97,5113016.0,2420, 19/Jul/1998,23,36
98,5854808.0,2547, 19/Jul/1998,23,37
99,5359573.0,2360, 19/Jul/1998,23,38
100,5241710.0,2229, 19/Jul/1998,23,39
101,4091791.0,2265, 19/Jul/1998,23,40
102,5790869.0,2205, 19/Jul/1998,23,41
103,7863868.0,2218, 19/Jul/1998,23,42
104,5867531.0,2122, 19/Jul/1998,23,43
105,4909828.0,2305, 19/Jul/1998,23,44
106,7113437.0,2129, 19/Jul/1998,23,45
107,4739543.0,2215, 19/Jul/1998,23,46
108,9760270.0,2021, 19/Jul/1998,23,47
109,5047387.0,2095, 19/Jul/1998,23,48
110,4867721.0,2127, 19/Jul/1998,23,49
111,6833248.0,2242, 19/Jul/1998,23,50
112,6219023.0,1927, 19/Jul/1998,23,51
113,4624008.0,1801, 19/Jul/1998,23,52
114,4604617.0,1854, 19/Jul/1998,23,53
115,9383428.0,1851, 19/Jul/1998,23,54
116,4914653.0,2001, 19/Jul/1998,23,55
117,4641637.0,1917, 19/Jul/1998,23,56
118,7622213.0,2021, 19/Jul/1998,23,57
119,5480684.0,2154, 19/Jul/1998,23,58
120,3915347.0,1892, 19/Jul/1998,23,59
121,4459992.0,40638, 20/Jul/1998,0,0
122,4961393.0,40673, 20/Jul/1998,0,1
123,4604105.0,41060, 20/Jul/1998,0,2
124,4838834.0,39801, 20/Jul/1998,0,3
125,5601573.0,41220, 20/Jul/1998,0,4
126,3654905.0,38629, 20/Jul/1998,0,5
127,6500225.0,39464, 20/Jul/1998,0,6
128,5100010.0,38289, 20/Jul/1998,0,7
129,6384228.0,40745, 20/Jul/1998,0,8
130,11101059.0,40544, 20/Jul/1998,0,9
131,6171519.0,40314, 20/Jul/1998,0,10
132,8456277.0,40023, 20/Jul/1998,0,11
133,3938879.0,39566, 20/Jul/1998,0,12
134,5437306.0,41279, 20/Jul/1998,0,13
135,10584415.0,41323, 20/Jul/1998,0,14
136,10571852.0,40914, 20/Jul/1998,0,15
137,6633603.0,39288, 20/Jul/1998,0,16
138,7837991.0,39174, 20/Jul/1998,0,17
139,6427883.0,38283, 20/Jul/1998,0,18
140,7215100.0,39694, 20/Jul/1998,0,19
141,7647433.0,39508, 20/Jul/1998,0,20
142,6966367.0,40710, 20/Jul/1998,0,21
143,5128957.0,41313, 20/Jul/1998,0,22
144,7121643.0,39987, 20/Jul/1998,0,23
145,6422879.0,39802, 20/Jul/1998,0,24
146,5688787.0,40182, 20/Jul/1998,0,25
147,5829051.0,40479, 20/Jul/1998,0,26
148,5945111.0,40370, 20/Jul/1998,0,27
149,6307665.0,39507, 20/Jul/1998,0,28
150,7306002.0,39352, 20/Jul/1998,0,29
151,4931246.0,39522, 20/Jul/1998,0,30
152,4806897.0,39154, 20/Jul/1998,0,31
153,5204440.0,38562, 20/Jul/1998,0,32
154,6267334.0,38910, 20/Jul/1998,0,33
155,7071973.0,39704, 20/Jul/1998,0,34
156,6022267.0,39977, 20/Jul/1998,0,35
157,6051667.0,38256, 20/Jul/1998,0,36
158,12030565.0,38409, 20/Jul/1998,0,37
159,16338700.0,38378, 20/Jul/1998,0,38
160,8632002.0,39193, 20/Jul/1998,0,39
161,8233533.0,39325, 20/Jul/1998,0,40
162,6176413.0,40853, 20/Jul/1998,0,41
163,8189753.0,40102, 20/Jul/1998,0,42
164,5242397.0,41866, 20/Jul/1998,0,43
165,8939212.0,41140, 20/Jul/1998,0,44
166,7601766.0,40337, 20/Jul/1998,0,45
167,7424663.0,41464, 20/Jul/1998,0,46
168,5560362.0,41768, 20/Jul/1998,0,47
169,6119464.0,41141, 20/Jul/1998,0,48
170,6406576.0,40580, 20/Jul/1998,0,49
171,6141243.0,41634, 20/Jul/1998,0,50
172,9147279.0,41533, 20/Jul/1998,0,51
173,5894670.0,41986, 20/Jul/1998,0,52
174,7706727.0,41756, 20/Jul/1998,0,53
175,6779049.0,41998, 20/Jul/1998,0,54
176,6358574.0,39680, 20/Jul/1998,0,55
