,Byte_count,Request_count,Day,Hour,Minute
1,64597311.0,94841, 09/Jun/1998,16,30
2,88673770.0,101802, 09/Jun/1998,16,31
3,105155542.0,101968, 09/Jun/1998,16,32
4,102059272.0,103556, 09/Jun/1998,16,33
5,102721075.0,102457, 09/Jun/1998,16,34
6,87827846.0,106145, 09/Jun/1998,16,35
7,95898441.0,104756, 09/Jun/1998,16,36
8,95580297.0,103219, 09/Jun/1998,16,37
9,92810685.0,103179, 09/Jun/1998,16,38
10,99140177.0,103503, 09/Jun/1998,16,39
11,94313167.0,102156, 09/Jun/1998,16,40
12,87410370.0,100851, 09/Jun/1998,16,41
13,119179660.0,101999, 09/Jun/1998,16,42
14,90610841.0,104347, 09/Jun/1998,16,43
15,103891932.0,100401, 09/Jun/1998,16,44
16,94417622.0,102682, 09/Jun/1998,16,45
17,121036186.0,102619, 09/Jun/1998,16,46
18,93131446.0,99254, 09/Jun/1998,16,47
19,90656174.0,105032, 09/Jun/1998,16,48
20,108172193.0,104637, 09/Jun/1998,16,49
21,97573725.0,105201, 09/Jun/1998,16,50
22,99818729.0,103174, 09/Jun/1998,16,51
23,102466379.0,103029, 09/Jun/1998,16,52
24,99951660.0,103583, 09/Jun/1998,16,53
25,102744021.0,102469, 09/Jun/1998,16,54
26,98209776.0,102677, 09/Jun/1998,16,55
27,90029288.0,103542, 09/Jun/1998,16,56
28,97159715.0,101333, 09/Jun/1998,16,57
29,85442072.0,101113, 09/Jun/1998,16,58
30,98976061.0,97176, 09/Jun/1998,16,59
31,0.0,83942, 09/Jun/1998,16,0
32,0.0,85768, 09/Jun/1998,16,1
33,0.0,85625, 09/Jun/1998,16,2
34,0.0,85338, 09/Jun/1998,16,3
35,0.0,84724, 09/Jun/1998,16,4
36,0.0,83431, 09/Jun/1998,16,5
37,0.0,84842, 09/Jun/1998,16,6
38,0.0,86108, 09/Jun/1998,16,7
39,0.0,87888, 09/Jun/1998,16,8
40,0.0,84526, 09/Jun/1998,16,9
41,0.0,84235, 09/Jun/1998,16,10
42,0.0,84792, 09/Jun/1998,16,11
43,0.0,84582, 09/Jun/1998,16,12
44,0.0,84736, 09/Jun/1998,16,13
45,0.0,84120, 09/Jun/1998,16,14
46,0.0,82238, 09/Jun/1998,16,15
47,0.0,81753, 09/Jun/1998,16,16
48,0.0,80951, 09/Jun/1998,16,17
49,0.0,80511, 09/Jun/1998,16,18
50,0.0,81324, 09/Jun/1998,16,19
51,0.0,84115, 09/Jun/1998,16,20
52,0.0,85138, 09/Jun/1998,16,21
53,0.0,83023, 09/Jun/1998,16,22
54,0.0,83746, 09/Jun/1998,16,23
55,0.0,83821, 09/Jun/1998,16,24
56,0.0,81926, 09/Jun/1998,16,25
57,0.0,84013, 09/Jun/1998,16,26
58,0.0,85961, 09/Jun/1998,16,27
59,0.0,84166, 09/Jun/1998,16,28
60,0.0,85418, 09/Jun/1998,16,29
61,96027968.0,94841, 09/Jun/1998,17,30
62,96074437.0,101802, 09/Jun/1998,17,31
63,94769986.0,101968, 09/Jun/1998,17,32
64,90614674.0,103556, 09/Jun/1998,17,33
65,90988159.0,102457, 09/Jun/1998,17,34
66,101748746.0,106145, 09/Jun/1998,17,35
67,82001470.0,104756, 09/Jun/1998,17,36
68,88692990.0,103219, 09/Jun/1998,17,37
69,96786434.0,103179, 09/Jun/1998,17,38
70,90340758.0,103503, 09/Jun/1998,17,39
71,93243730.0,102156, 09/Jun/1998,17,40
72,84537379.0,100851, 09/Jun/1998,17,41
73,75199237.0,101999, 09/Jun/1998,17,42
74,79906013.0,104347, 09/Jun/1998,17,43
75,106990493.0,100401, 09/Jun/1998,17,44
76,91190918.0,102682, 09/Jun/1998,17,45
77,78634845.0,102619, 09/Jun/1998,17,46
78,90337195.0,99254, 09/Jun/1998,17,47
79,100602826.0,105032, 09/Jun/1998,17,48
80,101968833.0,104637, 09/Jun/1998,17,49
81,86749507.0,105201, 09/Jun/1998,17,50
82,82770244.0,103174, 09/Jun/1998,17,51
83,85664391.0,103029, 09/Jun/1998,17,52
84,87967758.0,103583, 09/Jun/1998,17,53
85,89277159.0,102469, 09/Jun/1998,17,54
86,99716069.0,102677, 09/Jun/1998,17,55
87,87795029.0,103542, 09/Jun/1998,17,56
88,98987860.0,101333, 09/Jun/1998,17,57
89,85586265.0,101113, 09/Jun/1998,17,58
90,95513109.0,97176, 09/Jun/1998,17,59
91,107834947.0,83942, 09/Jun/1998,17,0
92,99004972.0,85768, 09/Jun/1998,17,1
93,107229189.0,85625, 09/Jun/1998,17,2
94,90457110.0,85338, 09/Jun/1998,17,3
95,92933643.0,84724, 09/Jun/1998,17,4
96,88363943.0,83431, 09/Jun/1998,17,5
97,82540772.0,84842, 09/Jun/1998,17,6
98,91937305.0,86108, 09/Jun/1998,17,7
99,91668512.0,87888, 09/Jun/1998,17,8
100,93412979.0,84526, 09/Jun/1998,17,9
101,85204870.0,84235, 09/Jun/1998,17,10
102,103808313.0,84792, 09/Jun/1998,17,11
103,101829008.0,84582, 09/Jun/1998,17,12
