,Byte_count,Request_count,Day,Hour,Minute
1,56675963.0,20551, 01/Jul/1998,22,0
2,44037417.0,21399, 01/Jul/1998,22,1
3,37948004.0,21013, 01/Jul/1998,22,2
4,42465726.0,20956, 01/Jul/1998,22,3
5,49580880.0,23233, 01/Jul/1998,22,4
6,43503686.0,22909, 01/Jul/1998,22,5
7,44007434.0,22214, 01/Jul/1998,22,6
8,45225761.0,21617, 01/Jul/1998,22,7
9,43017251.0,21237, 01/Jul/1998,22,8
10,48543986.0,21107, 01/Jul/1998,22,9
11,42491356.0,20078, 01/Jul/1998,22,10
12,52754401.0,21023, 01/Jul/1998,22,11
13,49396204.0,21001, 01/Jul/1998,22,12
14,43710708.0,20533, 01/Jul/1998,22,13
15,41185634.0,19712, 01/Jul/1998,22,14
16,40282466.0,20854, 01/Jul/1998,22,15
17,51998762.0,20463, 01/Jul/1998,22,16
18,45046735.0,21770, 01/Jul/1998,22,17
19,43170632.0,21191, 01/Jul/1998,22,18
20,41549488.0,20075, 01/Jul/1998,22,19
21,41619135.0,20461, 01/Jul/1998,22,20
22,44853387.0,20801, 01/Jul/1998,22,21
23,44644555.0,20527, 01/Jul/1998,22,22
24,46994235.0,20063, 01/Jul/1998,22,23
25,44725185.0,20890, 01/Jul/1998,22,24
26,38562141.0,20970, 01/Jul/1998,22,25
27,45601753.0,19517, 01/Jul/1998,22,26
28,41994222.0,20793, 01/Jul/1998,22,27
29,39391236.0,20567, 01/Jul/1998,22,28
30,43445764.0,19855, 01/Jul/1998,22,29
31,41519857.0,20018, 01/Jul/1998,22,30
32,42897351.0,20504, 01/Jul/1998,22,31
33,38468306.0,19695, 01/Jul/1998,22,32
34,43011441.0,19833, 01/Jul/1998,22,33
35,41732584.0,20295, 01/Jul/1998,22,34
36,45772626.0,22838, 01/Jul/1998,22,35
37,53525346.0,21358, 01/Jul/1998,22,36
38,37730870.0,19996, 01/Jul/1998,22,37
39,45340671.0,20832, 01/Jul/1998,22,38
40,39624802.0,19980, 01/Jul/1998,22,39
41,43562897.0,20913, 01/Jul/1998,22,40
42,37267891.0,20745, 01/Jul/1998,22,41
43,38906496.0,20290, 01/Jul/1998,22,42
44,37959803.0,20194, 01/Jul/1998,22,43
45,42017204.0,20687, 01/Jul/1998,22,44
46,49025536.0,20929, 01/Jul/1998,22,45
47,40346878.0,19880, 01/Jul/1998,22,46
48,40605941.0,20632, 01/Jul/1998,22,47
49,39202929.0,19293, 01/Jul/1998,22,48
50,36355205.0,18884, 01/Jul/1998,22,49
51,36259236.0,19800, 01/Jul/1998,22,50
52,36588032.0,19787, 01/Jul/1998,22,51
53,39289073.0,19143, 01/Jul/1998,22,52
54,42332230.0,19324, 01/Jul/1998,22,53
55,41753500.0,19768, 01/Jul/1998,22,54
56,40164798.0,20218, 01/Jul/1998,22,55
57,41508538.0,19996, 01/Jul/1998,22,56
58,33525688.0,20070, 01/Jul/1998,22,57
59,34715824.0,20031, 01/Jul/1998,22,58
60,43348513.0,20782, 01/Jul/1998,22,59
61,33936421.0,20551, 01/Jul/1998,23,0
62,36989799.0,21399, 01/Jul/1998,23,1
63,43630381.0,21013, 01/Jul/1998,23,2
64,36413241.0,20956, 01/Jul/1998,23,3
65,33614620.0,23233, 01/Jul/1998,23,4
66,37853745.0,22909, 01/Jul/1998,23,5
67,29699538.0,22214, 01/Jul/1998,23,6
68,31416555.0,21617, 01/Jul/1998,23,7
69,35289879.0,21237, 01/Jul/1998,23,8
70,39433945.0,21107, 01/Jul/1998,23,9
71,36660219.0,20078, 01/Jul/1998,23,10
72,43762556.0,21023, 01/Jul/1998,23,11
73,39578491.0,21001, 01/Jul/1998,23,12
74,36149261.0,20533, 01/Jul/1998,23,13
75,43383322.0,19712, 01/Jul/1998,23,14
76,37148213.0,20854, 01/Jul/1998,23,15
77,47406127.0,20463, 01/Jul/1998,23,16
78,49273739.0,21770, 01/Jul/1998,23,17
79,34534373.0,21191, 01/Jul/1998,23,18
80,37775387.0,20075, 01/Jul/1998,23,19
81,38402692.0,20461, 01/Jul/1998,23,20
82,37573688.0,20801, 01/Jul/1998,23,21
83,36923025.0,20527, 01/Jul/1998,23,22
84,40529530.0,20063, 01/Jul/1998,23,23
85,37482152.0,20890, 01/Jul/1998,23,24
86,33756193.0,20970, 01/Jul/1998,23,25
87,34200132.0,19517, 01/Jul/1998,23,26
88,36084616.0,20793, 01/Jul/1998,23,27
89,42670893.0,20567, 01/Jul/1998,23,28
90,33482496.0,19855, 01/Jul/1998,23,29
91,40646087.0,20018, 01/Jul/1998,23,30
92,42878139.0,20504, 01/Jul/1998,23,31
93,37074189.0,19695, 01/Jul/1998,23,32
94,37647037.0,19833, 01/Jul/1998,23,33
95,34737936.0,20295, 01/Jul/1998,23,34
96,40724233.0,22838, 01/Jul/1998,23,35
97,39055460.0,21358, 01/Jul/1998,23,36
98,39502051.0,19996, 01/Jul/1998,23,37
99,36639250.0,20832, 01/Jul/1998,23,38
100,31711170.0,19980, 01/Jul/1998,23,39
101,39659165.0,20913, 01/Jul/1998,23,40
102,40546889.0,20745, 01/Jul/1998,23,41
103,38544237.0,20290, 01/Jul/1998,23,42
104,51136106.0,20194, 01/Jul/1998,23,43
105,45663572.0,20687, 01/Jul/1998,23,44
106,46928696.0,20929, 01/Jul/1998,23,45
107,41581917.0,19880, 01/Jul/1998,23,46
108,33036128.0,20632, 01/Jul/1998,23,47
109,33542882.0,19293, 01/Jul/1998,23,48
110,36371934.0,18884, 01/Jul/1998,23,49
111,36014232.0,19800, 01/Jul/1998,23,50
112,36107163.0,19787, 01/Jul/1998,23,51
113,34919696.0,19143, 01/Jul/1998,23,52
114,37288464.0,19324, 01/Jul/1998,23,53
115,42233094.0,19768, 01/Jul/1998,23,54
116,44837874.0,20218, 01/Jul/1998,23,55
117,33728938.0,19996, 01/Jul/1998,23,56
118,44220688.0,20070, 01/Jul/1998,23,57
119,41275087.0,20031, 01/Jul/1998,23,58
120,42178089.0,20782, 01/Jul/1998,23,59
121,46141768.0,92586, 02/Jul/1998,0,0
122,36407804.0,93378, 02/Jul/1998,0,1
123,42413938.0,91251, 02/Jul/1998,0,2
124,42486318.0,89362, 02/Jul/1998,0,3
125,37009371.0,88948, 02/Jul/1998,0,4
126,45019645.0,88841, 02/Jul/1998,0,5
127,36227698.0,91192, 02/Jul/1998,0,6
128,40329668.0,92271, 02/Jul/1998,0,7
129,41434613.0,92836, 02/Jul/1998,0,8
130,37097592.0,94024, 02/Jul/1998,0,9
131,43903968.0,95055, 02/Jul/1998,0,10
132,37615026.0,95434, 02/Jul/1998,0,11
133,41409077.0,94768, 02/Jul/1998,0,12
134,43964323.0,94750, 02/Jul/1998,0,13
135,44988309.0,93676, 02/Jul/1998,0,14
136,45798921.0,92551, 02/Jul/1998,0,15
137,37398530.0,90181, 02/Jul/1998,0,16
138,39468116.0,91642, 02/Jul/1998,0,17
139,40572164.0,92773, 02/Jul/1998,0,18
140,40485526.0,91178, 02/Jul/1998,0,19
141,40827109.0,94710, 02/Jul/1998,0,20
142,47364269.0,93405, 02/Jul/1998,0,21
143,42935912.0,93258, 02/Jul/1998,0,22
144,35321744.0,91116, 02/Jul/1998,0,23
145,41178519.0,91328, 02/Jul/1998,0,24
146,41457903.0,92779, 02/Jul/1998,0,25
147,37777980.0,91618, 02/Jul/1998,0,26
148,38770724.0,88903, 02/Jul/1998,0,27
149,39007597.0,90158, 02/Jul/1998,0,28
150,36059556.0,94107, 02/Jul/1998,0,29
151,41582870.0,92336, 02/Jul/1998,0,30
152,37017472.0,91699, 02/Jul/1998,0,31
153,39913738.0,93206, 02/Jul/1998,0,32
154,35686562.0,93902, 02/Jul/1998,0,33
155,36454245.0,92412, 02/Jul/1998,0,34
156,33534059.0,93023, 02/Jul/1998,0,35
157,37691809.0,91319, 02/Jul/1998,0,36
158,40265809.0,92196, 02/Jul/1998,0,37
159,39409546.0,92181, 02/Jul/1998,0,38
160,38860498.0,92445, 02/Jul/1998,0,39
161,42343093.0,93064, 02/Jul/1998,0,40
162,37373270.0,94200, 02/Jul/1998,0,41
163,35506074.0,93378, 02/Jul/1998,0,42
164,39994264.0,92882, 02/Jul/1998,0,43
165,40942137.0,94262, 02/Jul/1998,0,44
