,Byte_count,Request_count,Day,Hour,Minute
1,4229754.0,1462, 04/May/1998,22,0
2,7754639.0,1679, 04/May/1998,22,1
3,3985976.0,1809, 04/May/1998,22,2
4,6816161.0,1906, 04/May/1998,22,3
5,6056867.0,1857, 04/May/1998,22,4
6,4137353.0,2017, 04/May/1998,22,5
7,5506120.0,1685, 04/May/1998,22,6
8,3260687.0,1766, 04/May/1998,22,7
9,7707550.0,1836, 04/May/1998,22,8
10,6281124.0,1377, 04/May/1998,22,9
11,4612190.0,1459, 04/May/1998,22,10
12,3733417.0,1625, 04/May/1998,22,11
13,2657439.0,1590, 04/May/1998,22,12
14,7035170.0,1619, 04/May/1998,22,13
15,9503821.0,1506, 04/May/1998,22,14
16,9862256.0,1453, 04/May/1998,22,15
17,4468189.0,1338, 04/May/1998,22,16
18,5492606.0,1642, 04/May/1998,22,17
19,6438077.0,1417, 04/May/1998,22,18
20,5569609.0,1598, 04/May/1998,22,19
21,9864300.0,1658, 04/May/1998,22,20
22,9385809.0,1917, 04/May/1998,22,21
23,8563916.0,1569, 04/May/1998,22,22
24,9117788.0,1581, 04/May/1998,22,23
25,4656695.0,1656, 04/May/1998,22,24
26,6595021.0,1694, 04/May/1998,22,25
27,8083205.0,1464, 04/May/1998,22,26
28,4319677.0,1654, 04/May/1998,22,27
29,5078328.0,1841, 04/May/1998,22,28
30,3652154.0,1465, 04/May/1998,22,29
31,7679728.0,1648, 04/May/1998,22,30
32,11470356.0,1404, 04/May/1998,22,31
33,4991838.0,1452, 04/May/1998,22,32
34,10789302.0,1488, 04/May/1998,22,33
35,4629500.0,1565, 04/May/1998,22,34
36,9357203.0,1502, 04/May/1998,22,35
37,4689808.0,1858, 04/May/1998,22,36
38,7747161.0,1583, 04/May/1998,22,37
39,7302145.0,1518, 04/May/1998,22,38
40,7657455.0,1631, 04/May/1998,22,39
41,6279180.0,1710, 04/May/1998,22,40
42,4775237.0,1735, 04/May/1998,22,41
43,3486266.0,1775, 04/May/1998,22,42
44,7444715.0,1419, 04/May/1998,22,43
45,3840708.0,1430, 04/May/1998,22,44
46,5433790.0,1649, 04/May/1998,22,45
47,7309193.0,1470, 04/May/1998,22,46
48,5268318.0,1651, 04/May/1998,22,47
49,5176160.0,1473, 04/May/1998,22,48
50,6510126.0,1600, 04/May/1998,22,49
51,3473938.0,1445, 04/May/1998,22,50
52,11744234.0,1677, 04/May/1998,22,51
53,7253340.0,1606, 04/May/1998,22,52
54,7515588.0,1750, 04/May/1998,22,53
55,6732805.0,1606, 04/May/1998,22,54
56,14706274.0,1559, 04/May/1998,22,55
57,5950077.0,1690, 04/May/1998,22,56
58,8864468.0,1451, 04/May/1998,22,57
59,6429387.0,1398, 04/May/1998,22,58
60,6008075.0,1473, 04/May/1998,22,59
61,5256725.0,1462, 04/May/1998,23,0
62,7514421.0,1679, 04/May/1998,23,1
63,2736433.0,1809, 04/May/1998,23,2
64,8726914.0,1906, 04/May/1998,23,3
65,8463063.0,1857, 04/May/1998,23,4
66,3718833.0,2017, 04/May/1998,23,5
67,4586463.0,1685, 04/May/1998,23,6
68,9526174.0,1766, 04/May/1998,23,7
69,5624164.0,1836, 04/May/1998,23,8
70,2446434.0,1377, 04/May/1998,23,9
71,3345307.0,1459, 04/May/1998,23,10
72,2469730.0,1625, 04/May/1998,23,11
73,3040962.0,1590, 04/May/1998,23,12
74,6057591.0,1619, 04/May/1998,23,13
75,4318821.0,1506, 04/May/1998,23,14
76,3943240.0,1453, 04/May/1998,23,15
77,4681282.0,1338, 04/May/1998,23,16
78,6744841.0,1642, 04/May/1998,23,17
79,2302266.0,1417, 04/May/1998,23,18
80,3872121.0,1598, 04/May/1998,23,19
81,4034145.0,1658, 04/May/1998,23,20
82,5005071.0,1917, 04/May/1998,23,21
83,8128544.0,1569, 04/May/1998,23,22
84,5603952.0,1581, 04/May/1998,23,23
85,14786560.0,1656, 04/May/1998,23,24
86,11793072.0,1694, 04/May/1998,23,25
87,9511101.0,1464, 04/May/1998,23,26
