,Byte_count,Request_count,Day,Hour,Minute
1,3116011.0,885, 22/Jun/1998,21,8
2,190925635.0,46863, 22/Jun/1998,21,9
3,182187343.0,44991, 22/Jun/1998,21,10
4,184586393.0,44151, 22/Jun/1998,21,11
5,174025807.0,43852, 22/Jun/1998,21,12
6,169995507.0,41763, 22/Jun/1998,21,13
7,171824552.0,41812, 22/Jun/1998,21,14
8,170569398.0,40976, 22/Jun/1998,21,15
9,163814655.0,38168, 22/Jun/1998,21,16
10,171922430.0,38117, 22/Jun/1998,21,17
11,166106219.0,38731, 22/Jun/1998,21,18
12,159302830.0,36472, 22/Jun/1998,21,19
13,154739942.0,36094, 22/Jun/1998,21,20
14,155011548.0,37351, 22/Jun/1998,21,21
15,166595906.0,37079, 22/Jun/1998,21,22
16,152476768.0,35125, 22/Jun/1998,21,23
17,143527440.0,31998, 22/Jun/1998,21,24
18,143913879.0,31719, 22/Jun/1998,21,25
19,140137596.0,33482, 22/Jun/1998,21,26
20,141798449.0,33562, 22/Jun/1998,21,27
21,125747036.0,31457, 22/Jun/1998,21,28
22,138907136.0,32035, 22/Jun/1998,21,29
23,150629092.0,32103, 22/Jun/1998,21,30
24,141266273.0,29616, 22/Jun/1998,21,31
25,142972007.0,31755, 22/Jun/1998,21,32
26,138888370.0,33054, 22/Jun/1998,21,33
27,135252043.0,31149, 22/Jun/1998,21,34
28,124850813.0,31472, 22/Jun/1998,21,35
29,116380106.0,27288, 22/Jun/1998,21,36
30,121443256.0,28462, 22/Jun/1998,21,37
31,122437134.0,27923, 22/Jun/1998,21,38
32,129560462.0,27901, 22/Jun/1998,21,39
33,126503362.0,25547, 22/Jun/1998,21,40
34,103356948.0,25586, 22/Jun/1998,21,41
35,120072899.0,26330, 22/Jun/1998,21,42
36,113682965.0,27111, 22/Jun/1998,21,43
37,107050603.0,25880, 22/Jun/1998,21,44
38,119121073.0,27686, 22/Jun/1998,21,45
39,114915617.0,27921, 22/Jun/1998,21,46
40,106892405.0,25707, 22/Jun/1998,21,47
41,107118285.0,25498, 22/Jun/1998,21,48
42,105886219.0,24527, 22/Jun/1998,21,49
43,114721008.0,24708, 22/Jun/1998,21,50
44,115497927.0,24885, 22/Jun/1998,21,51
45,102920641.0,25039, 22/Jun/1998,21,52
46,106026329.0,25852, 22/Jun/1998,21,53
47,112275810.0,25116, 22/Jun/1998,21,54
48,99570436.0,24557, 22/Jun/1998,21,55
49,113903345.0,23941, 22/Jun/1998,21,56
50,108362795.0,25252, 22/Jun/1998,21,57
51,106954071.0,24524, 22/Jun/1998,21,58
52,104284456.0,23156, 22/Jun/1998,21,59
53,0.0,26, 22/Jun/1998,21,0
54,0.0,885, 22/Jun/1998,22,8
55,0.0,46863, 22/Jun/1998,22,9
56,0.0,44991, 22/Jun/1998,22,10
57,0.0,44151, 22/Jun/1998,22,11
58,0.0,43852, 22/Jun/1998,22,12
59,0.0,41763, 22/Jun/1998,22,13
60,0.0,41812, 22/Jun/1998,22,14
61,0.0,40976, 22/Jun/1998,22,15
62,0.0,38168, 22/Jun/1998,22,16
63,0.0,38117, 22/Jun/1998,22,17
64,0.0,38731, 22/Jun/1998,22,18
65,0.0,36472, 22/Jun/1998,22,19
66,0.0,36094, 22/Jun/1998,22,20
67,0.0,37351, 22/Jun/1998,22,21
68,0.0,37079, 22/Jun/1998,22,22
69,0.0,35125, 22/Jun/1998,22,23
70,0.0,31998, 22/Jun/1998,22,24
71,0.0,31719, 22/Jun/1998,22,25
72,0.0,33482, 22/Jun/1998,22,26
73,0.0,33562, 22/Jun/1998,22,27
74,0.0,31457, 22/Jun/1998,22,28
75,0.0,32035, 22/Jun/1998,22,29
76,0.0,32103, 22/Jun/1998,22,30
77,0.0,29616, 22/Jun/1998,22,31
78,0.0,31755, 22/Jun/1998,22,32
79,0.0,33054, 22/Jun/1998,22,33
80,0.0,31149, 22/Jun/1998,22,34
81,0.0,31472, 22/Jun/1998,22,35
82,0.0,27288, 22/Jun/1998,22,36
83,0.0,28462, 22/Jun/1998,22,37
84,0.0,27923, 22/Jun/1998,22,38
85,0.0,27901, 22/Jun/1998,22,39
86,0.0,25547, 22/Jun/1998,22,40
87,0.0,25586, 22/Jun/1998,22,41
88,0.0,26330, 22/Jun/1998,22,42
89,0.0,27111, 22/Jun/1998,22,43
90,0.0,25880, 22/Jun/1998,22,44
91,0.0,27686, 22/Jun/1998,22,45
92,0.0,27921, 22/Jun/1998,22,46
93,0.0,25707, 22/Jun/1998,22,47
94,0.0,25498, 22/Jun/1998,22,48
95,0.0,24527, 22/Jun/1998,22,49
96,0.0,24708, 22/Jun/1998,22,50
97,0.0,24885, 22/Jun/1998,22,51
98,0.0,25039, 22/Jun/1998,22,52
99,0.0,25852, 22/Jun/1998,22,53
100,0.0,25116, 22/Jun/1998,22,54
101,0.0,24557, 22/Jun/1998,22,55
102,0.0,23941, 22/Jun/1998,22,56
103,0.0,25252, 22/Jun/1998,22,57
104,0.0,24524, 22/Jun/1998,22,58
105,0.0,23156, 22/Jun/1998,22,59
106,35208.0,26, 22/Jun/1998,22,0
