,Byte_count,Request_count,Day,Hour,Minute
1,3357229.0,64683, 11/Jun/1998,15,30
2,204085496.0,112794, 11/Jun/1998,15,31
3,192970821.0,113706, 11/Jun/1998,15,32
4,217747630.0,113835, 11/Jun/1998,15,33
5,203271207.0,113734, 11/Jun/1998,15,34
6,228643146.0,116538, 11/Jun/1998,15,35
7,231724370.0,119799, 11/Jun/1998,15,36
8,231793426.0,117906, 11/Jun/1998,15,37
9,236379101.0,115398, 11/Jun/1998,15,38
10,225139035.0,113572, 11/Jun/1998,15,39
11,245469975.0,123213, 11/Jun/1998,15,40
12,249261980.0,129771, 11/Jun/1998,15,41
13,246055459.0,130176, 11/Jun/1998,15,42
14,259616412.0,127640, 11/Jun/1998,15,43
15,255362239.0,127112, 11/Jun/1998,15,44
16,271210601.0,123738, 11/Jun/1998,15,45
17,246875919.0,116448, 11/Jun/1998,15,46
18,255769449.0,127682, 11/Jun/1998,15,47
19,253241076.0,128031, 11/Jun/1998,15,48
20,256491044.0,126696, 11/Jun/1998,15,49
21,261953996.0,128356, 11/Jun/1998,15,50
22,252120423.0,127891, 11/Jun/1998,15,51
23,272368071.0,69919, 11/Jun/1998,15,52
24,263378245.0,70485, 11/Jun/1998,15,53
25,272804275.0,70701, 11/Jun/1998,15,54
26,255440395.0,69397, 11/Jun/1998,15,55
27,264349069.0,67589, 11/Jun/1998,15,56
28,249338742.0,63407, 11/Jun/1998,15,57
29,264665255.0,66614, 11/Jun/1998,15,58
30,267422654.0,67866, 11/Jun/1998,15,59
31,0.0,66705, 11/Jun/1998,15,0
32,0.0,63314, 11/Jun/1998,15,1
33,0.0,64745, 11/Jun/1998,15,2
34,0.0,64699, 11/Jun/1998,15,3
35,0.0,66887, 11/Jun/1998,15,4
36,0.0,62770, 11/Jun/1998,15,5
37,0.0,63021, 11/Jun/1998,15,6
38,0.0,61784, 11/Jun/1998,15,7
39,0.0,68598, 11/Jun/1998,15,8
40,0.0,65061, 11/Jun/1998,15,9
41,0.0,64135, 11/Jun/1998,15,10
42,0.0,63821, 11/Jun/1998,15,11
43,0.0,64403, 11/Jun/1998,15,12
44,0.0,63373, 11/Jun/1998,15,13
45,0.0,65532, 11/Jun/1998,15,14
46,0.0,65260, 11/Jun/1998,15,15
47,0.0,66034, 11/Jun/1998,15,16
48,0.0,63872, 11/Jun/1998,15,17
49,0.0,61530, 11/Jun/1998,15,18
50,0.0,65183, 11/Jun/1998,15,19
51,0.0,70265, 11/Jun/1998,15,20
52,0.0,67497, 11/Jun/1998,15,21
53,0.0,68917, 11/Jun/1998,15,22
54,0.0,65885, 11/Jun/1998,15,23
55,0.0,69937, 11/Jun/1998,15,24
56,0.0,67941, 11/Jun/1998,15,25
57,0.0,68969, 11/Jun/1998,15,26
58,0.0,64320, 11/Jun/1998,15,27
59,0.0,64745, 11/Jun/1998,15,28
60,0.0,62004, 11/Jun/1998,15,29
61,280135294.0,64683, 11/Jun/1998,16,30
62,278363997.0,112794, 11/Jun/1998,16,31
63,269807791.0,113706, 11/Jun/1998,16,32
64,268185724.0,113835, 11/Jun/1998,16,33
65,272397136.0,113734, 11/Jun/1998,16,34
66,271188863.0,116538, 11/Jun/1998,16,35
67,260174769.0,119799, 11/Jun/1998,16,36
68,253063914.0,117906, 11/Jun/1998,16,37
69,267438512.0,115398, 11/Jun/1998,16,38
70,254695889.0,113572, 11/Jun/1998,16,39
71,262927817.0,123213, 11/Jun/1998,16,40
72,263188739.0,129771, 11/Jun/1998,16,41
73,285533675.0,130176, 11/Jun/1998,16,42
74,252246079.0,127640, 11/Jun/1998,16,43
75,275342829.0,127112, 11/Jun/1998,16,44
76,224486205.0,123738, 11/Jun/1998,16,45
77,226731886.0,116448, 11/Jun/1998,16,46
78,270196819.0,127682, 11/Jun/1998,16,47
79,281016427.0,128031, 11/Jun/1998,16,48
80,264563914.0,126696, 11/Jun/1998,16,49
81,273195166.0,128356, 11/Jun/1998,16,50
82,240465563.0,127891, 11/Jun/1998,16,51
83,0.0,69919, 11/Jun/1998,16,52
84,0.0,70485, 11/Jun/1998,16,53
85,0.0,70701, 11/Jun/1998,16,54
86,0.0,69397, 11/Jun/1998,16,55
87,0.0,67589, 11/Jun/1998,16,56
88,0.0,63407, 11/Jun/1998,16,57
89,0.0,66614, 11/Jun/1998,16,58
90,0.0,67866, 11/Jun/1998,16,59
91,261552556.0,66705, 11/Jun/1998,16,0
92,243754464.0,63314, 11/Jun/1998,16,1
93,258700986.0,64745, 11/Jun/1998,16,2
94,268679171.0,64699, 11/Jun/1998,16,3
