,Byte_count,Request_count,Day,Hour,Minute
1,217828512.0,100955, 07/Jul/1998,22,0
2,215124798.0,99445, 07/Jul/1998,22,1
3,207385895.0,95033, 07/Jul/1998,22,2
4,197704204.0,93134, 07/Jul/1998,22,3
5,197556291.0,90632, 07/Jul/1998,22,4
6,193070759.0,90804, 07/Jul/1998,22,5
7,199471179.0,89953, 07/Jul/1998,22,6
8,196325278.0,88182, 07/Jul/1998,22,7
9,181777987.0,86340, 07/Jul/1998,22,8
10,186895532.0,82349, 07/Jul/1998,22,9
11,171732680.0,79047, 07/Jul/1998,22,10
12,161069529.0,75799, 07/Jul/1998,22,11
13,163463376.0,74729, 07/Jul/1998,22,12
14,161043610.0,75064, 07/Jul/1998,22,13
15,162149871.0,73595, 07/Jul/1998,22,14
16,152151689.0,71416, 07/Jul/1998,22,15
17,147659305.0,69174, 07/Jul/1998,22,16
18,139594387.0,68239, 07/Jul/1998,22,17
19,142068987.0,68927, 07/Jul/1998,22,18
20,139993659.0,69263, 07/Jul/1998,22,19
21,147335648.0,67931, 07/Jul/1998,22,20
22,128227759.0,63456, 07/Jul/1998,22,21
23,128543554.0,65874, 07/Jul/1998,22,22
24,129876428.0,65329, 07/Jul/1998,22,23
25,141572953.0,66353, 07/Jul/1998,22,24
26,132614382.0,63941, 07/Jul/1998,22,25
27,132210301.0,63349, 07/Jul/1998,22,26
28,131336877.0,63791, 07/Jul/1998,22,27
29,124082894.0,61109, 07/Jul/1998,22,28
30,138478427.0,60522, 07/Jul/1998,22,29
31,135032878.0,61928, 07/Jul/1998,22,30
32,117902107.0,60843, 07/Jul/1998,22,31
33,124757951.0,60470, 07/Jul/1998,22,32
34,115764678.0,60193, 07/Jul/1998,22,33
35,111828546.0,59093, 07/Jul/1998,22,34
36,114117271.0,58956, 07/Jul/1998,22,35
37,109130029.0,58487, 07/Jul/1998,22,36
38,115427680.0,57697, 07/Jul/1998,22,37
39,109457413.0,58997, 07/Jul/1998,22,38
40,123452593.0,58656, 07/Jul/1998,22,39
41,127537846.0,57957, 07/Jul/1998,22,40
42,119356680.0,57546, 07/Jul/1998,22,41
43,111492928.0,57073, 07/Jul/1998,22,42
44,105357651.0,55470, 07/Jul/1998,22,43
45,95649949.0,52576, 07/Jul/1998,22,44
46,86953830.0,48364, 07/Jul/1998,22,45
47,79815177.0,42905, 07/Jul/1998,22,46
48,83670240.0,41889, 07/Jul/1998,22,47
49,78110238.0,40876, 07/Jul/1998,22,48
50,73517717.0,39845, 07/Jul/1998,22,49
51,72445536.0,40034, 07/Jul/1998,22,50
52,83791702.0,40222, 07/Jul/1998,22,51
53,67729264.0,39844, 07/Jul/1998,22,52
54,74461009.0,39803, 07/Jul/1998,22,53
55,76023258.0,40979, 07/Jul/1998,22,54
56,69387213.0,39544, 07/Jul/1998,22,55
57,68831725.0,39014, 07/Jul/1998,22,56
58,68062162.0,38773, 07/Jul/1998,22,57
59,69627160.0,37884, 07/Jul/1998,22,58
60,73309715.0,41791, 07/Jul/1998,22,59
61,67808513.0,100955, 07/Jul/1998,23,0
62,66209297.0,99445, 07/Jul/1998,23,1
63,62204277.0,95033, 07/Jul/1998,23,2
64,63942608.0,93134, 07/Jul/1998,23,3
65,61793468.0,90632, 07/Jul/1998,23,4
66,68331636.0,90804, 07/Jul/1998,23,5
67,62204826.0,89953, 07/Jul/1998,23,6
68,61317139.0,88182, 07/Jul/1998,23,7
69,65883725.0,86340, 07/Jul/1998,23,8
70,62455635.0,82349, 07/Jul/1998,23,9
71,59330882.0,79047, 07/Jul/1998,23,10
72,56173363.0,75799, 07/Jul/1998,23,11
73,62405596.0,74729, 07/Jul/1998,23,12
74,59524726.0,75064, 07/Jul/1998,23,13
75,60263385.0,73595, 07/Jul/1998,23,14
76,59095417.0,71416, 07/Jul/1998,23,15
77,58078604.0,69174, 07/Jul/1998,23,16
78,62879854.0,68239, 07/Jul/1998,23,17
79,68797031.0,68927, 07/Jul/1998,23,18
80,64153392.0,69263, 07/Jul/1998,23,19
81,64878453.0,67931, 07/Jul/1998,23,20
82,57865028.0,63456, 07/Jul/1998,23,21
83,54925896.0,65874, 07/Jul/1998,23,22
84,59800019.0,65329, 07/Jul/1998,23,23
85,55474757.0,66353, 07/Jul/1998,23,24
86,56153151.0,63941, 07/Jul/1998,23,25
87,60462696.0,63349, 07/Jul/1998,23,26
88,56678175.0,63791, 07/Jul/1998,23,27
89,54783685.0,61109, 07/Jul/1998,23,28
90,64778907.0,60522, 07/Jul/1998,23,29
91,58130376.0,61928, 07/Jul/1998,23,30
92,58720314.0,60843, 07/Jul/1998,23,31
93,61975193.0,60470, 07/Jul/1998,23,32
94,56769855.0,60193, 07/Jul/1998,23,33
95,56963777.0,59093, 07/Jul/1998,23,34
96,55684366.0,58956, 07/Jul/1998,23,35
97,57399624.0,58487, 07/Jul/1998,23,36
98,54041125.0,57697, 07/Jul/1998,23,37
99,58032671.0,58997, 07/Jul/1998,23,38
100,56790993.0,58656, 07/Jul/1998,23,39
101,58060599.0,57957, 07/Jul/1998,23,40
102,51699643.0,57546, 07/Jul/1998,23,41
103,63830614.0,57073, 07/Jul/1998,23,42
104,60949104.0,55470, 07/Jul/1998,23,43
105,55533403.0,52576, 07/Jul/1998,23,44
106,62626907.0,48364, 07/Jul/1998,23,45
107,57968706.0,42905, 07/Jul/1998,23,46
108,65527191.0,41889, 07/Jul/1998,23,47
109,64261522.0,40876, 07/Jul/1998,23,48
110,56413494.0,39845, 07/Jul/1998,23,49
111,52118414.0,40034, 07/Jul/1998,23,50
112,56097649.0,40222, 07/Jul/1998,23,51
113,63108058.0,39844, 07/Jul/1998,23,52
114,56769759.0,39803, 07/Jul/1998,23,53
115,61554348.0,40979, 07/Jul/1998,23,54
116,60637605.0,39544, 07/Jul/1998,23,55
117,60281452.0,39014, 07/Jul/1998,23,56
118,56459760.0,38773, 07/Jul/1998,23,57
119,57087952.0,37884, 07/Jul/1998,23,58
120,66135824.0,41791, 07/Jul/1998,23,59
121,55047374.0,58475, 08/Jul/1998,0,0
122,59947399.0,59221, 08/Jul/1998,0,1
123,53716664.0,58334, 08/Jul/1998,0,2
124,52870863.0,57467, 08/Jul/1998,0,3
125,52645730.0,57793, 08/Jul/1998,0,4
126,59097235.0,58265, 08/Jul/1998,0,5
127,52849715.0,58743, 08/Jul/1998,0,6
128,58525136.0,59110, 08/Jul/1998,0,7
129,57206259.0,57026, 08/Jul/1998,0,8
130,63466272.0,58347, 08/Jul/1998,0,9
131,58768807.0,58564, 08/Jul/1998,0,10
132,59473778.0,57648, 08/Jul/1998,0,11
133,57534378.0,56769, 08/Jul/1998,0,12
134,52984255.0,54034, 08/Jul/1998,0,13
135,59885879.0,54830, 08/Jul/1998,0,14
136,55088494.0,58184, 08/Jul/1998,0,15
137,63621072.0,57080, 08/Jul/1998,0,16
138,62854320.0,59269, 08/Jul/1998,0,17
139,60535392.0,58328, 08/Jul/1998,0,18
140,61861721.0,49602, 08/Jul/1998,0,19
141,64756508.0,45499, 08/Jul/1998,0,20
142,54456561.0,41509, 08/Jul/1998,0,21
143,58447747.0,42401, 08/Jul/1998,0,22
144,56281236.0,44610, 08/Jul/1998,0,23
145,57933245.0,44574, 08/Jul/1998,0,24
146,53607859.0,43227, 08/Jul/1998,0,25
147,59326759.0,43794, 08/Jul/1998,0,26
148,57966983.0,42179, 08/Jul/1998,0,27
149,57680878.0,42960, 08/Jul/1998,0,28
150,51487647.0,41422, 08/Jul/1998,0,29
151,50923040.0,42571, 08/Jul/1998,0,30
152,54176511.0,40547, 08/Jul/1998,0,31
153,57288021.0,41844, 08/Jul/1998,0,32
154,55652314.0,43597, 08/Jul/1998,0,33
155,54700177.0,42868, 08/Jul/1998,0,34
156,68912103.0,42365, 08/Jul/1998,0,35
157,63614280.0,42774, 08/Jul/1998,0,36
158,68182211.0,43180, 08/Jul/1998,0,37
159,57485223.0,41451, 08/Jul/1998,0,38
